35,62
34,62
34,63
34,62
35,62
35,61
35,60
35,61
35,61
36,61
36,60
36,60
35,60
35,59
35,58
36,58
35,58
35,57
36,57
35,57
35,56
35,55
35,56
35,56
35,57
35,56
35,56
35,56
35,56
36,56
36,56
36,55
35,55
36,55
36,54
37,54
36,54
36,55
37,55
37,56
37,55
37,56
37,57
36,57
36,58
37,58
37,59
38,59
38,58
38,59
37,59
37,59
37,59
37,59
38,59
38,58
38,58
38,57
38,57
38,58
38,58
38,59
38,60
38,59
37,59
37,60
37,61
37,62
38,62
39,62
39,61
39,61
38,61
38,60
37,60
37,61
37,60
38,60
38,60
37,60
38,60
38,59
37,59
37,59
37,59
37,59
37,58
36,58
36,57
36,58
36,58
36,58
36,58
36,58
37,58
37,58
37,58
38,58
38,58
39,58
40,58
lduruudlruuluurlurluudududlrrlulrurldrduddldrdrudllluruuurdrdduldddrrurluldurllrulrululuddddurrururr
nnnnnnnnhnttthnhnnhnnnntnnnnttnnhntnnnnnnttnnnhhnnnnnnhhnnhhhthnnntnnnnttnnhttnttnnntnnnnnntnnnnhhhh
