85,9
85,10
85,9
85,9
85,9
85,9
85,9
85,9
85,9
85,10
85,10
85,10
85,10
86,10
87,10
86,10
87,10
87,10
86,10
86,10
86,10
86,10
86,10
85,10
84,10
83,10
82,10
81,10
81,11
82,11
83,11
83,10
84,10
83,10
84,10
84,9
83,9
83,9
83,9
83,8
83,9
83,8
82,8
82,8
81,8
82,8
82,8
83,8
83,8
83,9
83,10
84,10
83,10
83,9
83,10
83,11
83,12
82,12
82,13
82,13
82,13
82,12
81,12
81,12
81,13
81,12
82,12
82,13
82,13
81,13
81,14
82,14
81,14
81,14
81,13
82,13
82,12
82,11
82,12
82,12
81,12
81,13
81,12
81,12
82,12
82,13
82,14
83,14
84,14
84,13
84,12
85,12
86,12
87,12
87,12
87,11
87,12
87,13
87,13
86,13
86,12
durrrrurduddrrlrululuullllldrrurlrullludululrurrddrludddldurulldurdrldrlruruudlldulrddrruurrrrudddlu
hntntnnnnnnnnnnnnnnnnnntnnnnhnntntnthtnhnnntnnnnhntnhnhttnntntnnnnnhnhthhtnthnnntnnnntttnnthntnnnnht
