88,12
87,12
88,12
89,12
90,12
89,12
89,13
89,14
89,15
89,14
89,15
90,15
90,15
90,15
90,16
90,16
90,17
89,17
90,17
90,16
90,16
91,16
90,16
90,16
90,15
90,15
90,16
90,16
90,16
91,16
91,16
90,16
91,16
91,17
92,17
92,17
93,17
93,16
93,15
93,16
93,16
93,17
94,17
93,17
93,18
92,18
93,18
92,18
93,18
92,18
92,17
92,17
92,18
92,17
92,16
91,16
90,16
90,16
90,16
90,15
90,16
90,17
90,17
90,17
90,17
91,17
92,17
93,17
93,16
92,16
92,16
91,16
91,15
90,15
90,15
90,15
90,15
90,15
91,15
91,14
91,13
91,13
91,13
92,13
91,13
91,13
91,13
92,13
91,13
91,12
91,11
92,11
92,11
93,11
93,10
93,10
93,11
92,11
91,11
91,11
91,12
lrrrldddudruudldlrulrluuudllrulrdrrruudldrldlrlrludduulluluddrrdrrrullluluuuuruullrllrrluurrruldllud
hththnnnnthhhhhttthhnhhnnhhhnnhnntnhnnntttnnnnnnntnnhthhhhhhtthtnnnnnnnhnhhhnhnnnnnnnnnnnnttnntntntn
