97,4
97,4
98,4
97,4
98,4
97,4
97,3
98,3
97,3
96,3
95,3
96,3
95,3
94,3
94,4
93,4
94,4
93,4
92,4
93,4
93,4
94,4
94,4
94,5
93,5
93,6
93,6
93,5
94,5
94,4
93,4
93,5
93,6
93,5
93,6
93,5
93,6
93,5
93,5
94,5
94,5
94,5
93,5
93,6
94,6
95,6
96,6
97,6
97,7
96,7
97,7
96,7
96,7
96,7
95,7
95,7
96,7
96,8
95,8
95,7
94,7
94,7
95,7
96,7
97,7
96,7
97,7
98,7
98,7
98,7
98,6
99,6
99,6
98,6
97,6
97,7
98,7
98,8
98,8
98,7
98,7
98,6
98,7
98,7
98,8
98,8
98,9
99,9
99,9
98,9
99,9
99,9
99,9
99,10
99,10
99,10
99,9
99,8
99,9
98,9
98,9
rrlrlurlllrlldlrllrdrldlddurulddududulrdlldrrrrdlrlddlrrdlulrrrrlrrrrurdlldrdrurudrdudrrlrrrdrruudll
nhnhnhhhnhnhhthhnnnnhttnnnnnhnnnntnntntttnhnnhnhnnnhtnnntnnttnnnnnnhnttttnthtnnttnnhnnttntttnnttttnt
