81,80
80,80
80,79
79,79
79,79
78,79
78,80
77,80
77,81
77,82
77,82
77,83
76,83
75,83
74,83
74,83
74,82
74,81
74,80
75,80
75,79
75,79
75,80
75,80
75,81
75,82
75,82
74,82
74,82
74,83
74,83
74,84
74,83
74,84
74,83
74,82
74,83
73,83
74,83
74,83
74,83
74,83
73,83
73,84
73,85
72,85
73,85
73,85
73,85
72,85
72,86
72,87
73,87
73,87
73,86
73,85
74,85
74,86
74,87
75,87
76,87
76,88
77,88
77,88
76,88
76,89
75,89
74,89
74,89
74,89
74,89
75,89
75,88
75,88
75,89
75,88
76,88
75,88
74,88
74,88
75,88
75,88
75,89
76,89
76,89
76,88
76,89
76,89
75,89
74,89
74,89
74,89
75,89
76,89
76,88
76,87
76,86
75,86
76,86
76,87
76,86
lullldlddddlllluuurulduddrllddduduudlrlrllddlruulddrruurddrrdrlldlllddruudurlllrrdruudrlldlrruuulrdu
ntnnntnnhhtnntthntnhhtnnhhhhtththnhhtttttthhnhhhnnntnhhttthhhtnhnnttttntttthtnnntnnnhnnntttnnhttnntn
