52,10
53,10
53,11
54,11
54,10
54,10
55,10
54,10
54,9
55,9
55,9
55,8
54,8
55,8
55,7
55,7
54,7
55,7
55,8
55,7
55,8
55,7
55,6
55,6
55,5
54,5
54,4
54,4
54,4
54,4
54,5
55,5
55,5
55,6
55,5
55,6
55,5
55,4
56,4
56,3
56,2
56,3
56,4
56,3
55,3
56,3
56,2
55,2
56,2
55,2
55,2
55,2
55,2
55,2
55,1
56,1
55,1
55,1
55,1
55,1
55,2
55,1
55,2
55,3
55,4
55,4
56,4
56,3
56,3
56,2
56,3
55,3
55,2
55,1
56,1
55,1
54,1
54,0
54,1
55,1
55,1
56,1
57,1
56,1
56,1
56,1
55,1
56,1
55,1
55,1
55,2
55,1
55,1
55,1
55,1
56,1
56,1
57,1
57,0
57,0
57,1
rdrulrlurdulruulrduduuruluududrrduduuruuddulrulrlllulurluuududddrrurudluurlludrurrllrlrluduuulruruud
tthntnnhtttntnntntnthnnnnnnnntnnntntnntnnnnnnnnnnnntnnnnnnnnnnntntnnhtnnnnnhnhnnnnnnhnnnnnntnntnthnn
