38,50
37,50
37,49
37,48
37,47
37,48
37,48
36,48
36,49
36,49
36,49
36,49
36,50
35,50
35,50
34,50
34,49
33,49
32,49
32,48
32,48
31,48
31,48
31,49
30,49
30,49
30,50
30,50
30,50
30,51
30,51
31,51
31,51
31,52
31,53
31,52
31,53
30,53
31,53
31,53
31,52
31,52
31,51
32,51
31,51
32,51
32,51
32,51
32,50
32,50
32,50
33,50
32,50
32,51
33,51
33,50
33,49
33,48
32,48
32,48
33,48
33,49
34,49
33,49
33,49
34,49
33,49
33,50
33,50
33,49
33,50
33,51
33,50
33,49
34,49
34,49
34,48
33,48
33,48
33,48
33,47
33,46
33,46
33,46
33,45
32,45
32,44
31,44
32,44
31,44
32,44
32,44
32,45
32,45
32,45
31,45
31,44
31,45
30,45
30,44
30,45
luuuduldrlldldlulluuludludurdrrdddudlrruuurlrudurrrldruuuldrdrllrldludduurluldluuddululrlrldudludlud
ntnhttttntnthhntnnnntnnttnnnhhnnntnnttnnnnnnnnntnnnnhtnttnnnnnnnnnnnnnntnnntnnnnntnnhnnntnnhhhnnnnnn
