69,12
69,11
69,12
69,11
69,11
69,12
69,11
69,11
70,11
70,11
70,12
71,12
72,12
73,12
73,11
74,11
74,10
75,10
74,10
73,10
74,10
74,11
74,11
74,11
74,11
74,12
74,13
73,13
74,13
74,12
73,12
73,11
72,11
71,11
71,12
71,12
71,12
71,12
71,12
71,12
72,12
71,12
72,12
71,12
71,12
71,12
71,12
70,12
70,13
70,12
70,12
70,11
70,11
70,11
71,11
71,11
71,11
71,10
72,10
73,10
73,11
72,11
72,12
71,12
72,12
73,12
74,12
74,13
74,12
75,12
75,11
76,11
76,12
76,12
76,12
77,12
77,12
78,12
78,13
77,13
77,12
77,11
77,11
77,11
77,11
77,11
78,11
79,11
78,11
79,11
79,10
79,9
80,9
79,9
78,9
78,10
78,9
78,8
78,7
78,7
79,7
uduudulrudrrrururllrduruddlrululldlddllrlrldddldulururuuurrdldlrrrdururdddrurdluuudurrrlruurllduuurr
nnntnnntthhttthnhntnttttnntnttnnnhhhnhhnnnhhhhtthttntntnntttnnhntnnnnhnnnhhtttthtttttntnthnnnnnnnnnn
