29,80
30,80
30,80
30,80
30,81
29,81
28,81
28,80
29,80
30,80
30,80
30,80
30,80
30,81
29,81
29,81
29,81
28,81
28,80
28,80
27,80
27,80
27,80
27,81
27,81
27,82
27,82
27,81
27,82
28,82
28,82
28,82
27,82
28,82
28,81
28,82
28,83
28,83
28,83
28,84
29,84
29,84
28,84
27,84
27,84
28,84
28,85
28,84
28,83
28,82
28,83
28,83
28,82
28,83
28,84
27,84
26,84
27,84
27,83
27,82
27,81
28,81
27,81
27,80
28,80
28,79
28,79
28,79
29,79
29,80
29,81
29,81
29,81
30,81
30,80
30,81
30,81
30,82
30,83
30,83
30,84
30,83
30,84
30,85
30,86
29,86
30,86
30,86
30,87
30,88
30,88
31,88
32,88
33,88
33,88
33,89
33,90
33,90
33,90
33,91
33,91
rrddllurrurrdlulluulludrdludrdrlrudddrdrulldrduuudruddllruuurlurullrddduruddddrdudddlrlddlrrrldduldl
hhhhhhtthhhhhhhhhtthhhtnnnnnnnnntnttttnhhthttnttnttntthnnhnttnhtnnnhtnhhhhhnnttthtntntthhhnnttntttnn
