7,53
6,53
6,53
6,52
6,51
6,50
6,49
5,49
5,50
4,50
3,50
3,49
4,49
5,49
5,48
6,48
6,48
7,48
7,48
7,48
7,48
7,48
6,48
5,48
4,48
5,48
6,48
5,48
5,49
4,49
4,49
4,50
4,49
3,49
2,49
1,49
1,50
1,50
1,49
1,49
1,49
2,49
2,49
2,49
2,48
2,47
2,46
2,47
2,48
1,48
1,49
1,49
1,50
1,51
1,52
1,52
1,52
1,53
1,53
1,52
1,53
1,52
1,52
1,52
1,53
1,53
1,52
1,52
2,52
2,52
2,51
2,52
2,51
1,51
2,51
2,52
3,52
3,53
3,53
3,52
2,52
2,51
1,51
1,51
1,50
1,50
0,50
0,51
0,51
0,50
0,49
0,49
0,50
0,51
0,51
0,51
0,51
0,51
1,51
1,50
1,50
lduuuuldllurrururdduulllrrldlddullldruudrdluuuddldddddlldrudullduurrdudulrdrduululdurldduulddrdllruu
nnnnnnnnhhhnnntntttttntnttnntnnnhttnntttttthnnnhnttnhhhttnhnhhhnnhthtntnhntttthtnhhnnhhhhhhhhhntthnn
