1,72
1,73
2,73
3,73
3,72
3,71
3,72
3,72
3,71
2,71
3,71
4,71
5,71
4,71
3,71
3,72
3,71
3,71
4,71
4,71
4,71
3,71
3,71
3,71
3,71
3,71
4,71
5,71
6,71
5,71
5,72
6,72
6,72
6,73
6,74
5,74
5,74
5,73
4,73
4,73
4,73
5,73
6,73
6,74
6,73
6,73
6,72
5,72
5,72
5,73
6,73
6,72
6,72
6,71
5,71
6,71
7,71
7,71
7,71
7,70
6,70
6,69
6,69
6,69
6,69
6,70
6,69
5,69
4,69
5,69
5,68
5,68
5,68
5,68
4,68
5,68
4,68
4,67
5,67
5,68
4,68
4,68
4,69
4,69
4,68
4,68
4,69
5,69
5,69
5,69
4,69
4,70
4,71
4,71
5,71
5,72
6,72
6,72
6,71
6,70
6,69
drruudrulrrrllduurudludrrrrrldruddlluldurrdudulldruuulrrdluluuludullrulrrlrlurdlldluldrddlddlrdrruuu
nnhnhnnhnhhhthnhhhhhhhhhhhhththhhtnnntntnnnnnhttnnhhthttttntnnnnnnttthhhhhhhtthhhnnhhntttnthhtthttnn
