79,71
80,71
81,71
80,71
80,70
80,70
81,70
80,70
80,70
79,70
79,70
79,70
78,70
77,70
77,69
78,69
79,69
80,69
80,69
79,69
79,68
80,68
80,69
80,69
80,68
81,68
82,68
82,68
82,67
82,67
83,67
83,66
83,66
83,65
83,65
83,65
83,64
82,64
82,65
82,65
81,65
82,65
81,65
80,65
80,66
80,66
81,66
81,66
80,66
80,65
81,65
81,64
81,63
81,64
82,64
82,63
83,63
83,64
83,64
82,64
82,65
82,65
82,65
81,65
81,64
81,63
81,63
81,64
81,65
81,65
80,65
80,65
80,66
80,66
80,66
80,66
80,65
80,64
80,63
80,64
80,63
80,63
80,63
80,63
80,63
81,63
81,64
82,64
82,64
81,64
80,64
80,63
80,63
79,63
79,63
80,63
81,63
81,64
82,64
81,64
81,65
rrluurlllrrllurrrrlurduurrduuruludluldllrllddrrluruudrurdlldudluuudddlldddduuuduullurdrdllulldrrdrld
hhhhhnhhnnnnntnnnnnhhnhhhhnnttnhththntnnhnnhhtnhnnthhtnhhhnthnnttntnnnthhhtnnnnttthtnttttnnnhhnttttn
