34,2
34,2
35,2
35,1
34,1
33,1
33,0
34,0
33,0
33,0
32,0
32,0
33,0
33,0
33,1
34,1
34,0
34,0
34,0
34,0
35,0
35,0
35,0
35,0
34,0
35,0
34,0
34,0
34,1
35,1
36,1
36,1
36,1
36,1
36,1
36,1
35,1
34,1
34,1
35,1
34,1
34,1
35,1
34,1
35,1
35,0
35,0
35,0
35,1
35,0
35,0
35,1
36,1
36,1
35,1
35,2
35,3
35,4
34,4
34,4
35,4
34,4
34,4
34,4
34,4
33,4
32,4
31,4
31,3
30,3
30,4
29,4
29,5
29,6
28,6
28,6
29,6
30,6
30,6
29,6
29,7
29,7
29,8
29,8
29,9
28,9
27,9
27,10
27,10
27,9
27,8
27,8
28,8
27,8
27,9
28,9
28,8
28,7
28,7
28,8
27,8
drullurluldrudruruurrrrlrludrrruuuulldrllrlruuudurdruldddlurlulullluldlddlurruldrdddllduuulrldruuldl
ttttnnnnnhnnnhnnttnnnnnthnntnhhhhnhtttnttnttnnnttnthhtntnnnnnntnhhnhnnntnnnnhhtnnhhnntntnttntttnnnht
