32,72
31,72
32,72
33,72
34,72
33,72
33,72
33,73
33,73
33,73
34,73
35,73
35,73
35,74
35,74
35,73
35,72
35,71
35,72
34,72
33,72
33,73
33,74
34,74
34,75
33,75
33,74
33,75
34,75
34,75
34,75
34,75
34,74
33,74
33,73
33,73
33,73
33,73
33,73
34,73
34,74
33,74
33,75
33,75
33,75
33,75
34,75
34,75
34,75
35,75
35,74
35,73
34,73
34,73
34,74
34,73
35,73
35,72
34,72
34,73
34,74
34,73
33,73
33,72
32,72
32,71
32,72
31,72
31,73
32,73
32,74
33,74
33,74
34,74
34,73
35,73
35,74
35,75
35,75
35,74
35,73
36,73
35,73
35,72
34,72
34,71
34,72
34,71
34,70
34,71
35,71
36,71
36,71
37,71
38,71
38,72
37,72
37,73
37,73
37,73
38,73
lrrrlrdrlrrrdduuudllddrdludrdruululurdrdldudlrlrruulddurulddululudldrdrdrurdduuurluluduudrrrrrdldddr
ttthtnttttnnttnnhtnttnhttnttttthntttttthntttnhntttntthhnttthtttthttnhnnthhhttttnhntnnnnthhhntnthtttn
