37,33
38,33
38,33
38,34
37,34
38,34
38,34
37,34
37,34
37,34
38,34
38,35
37,35
38,35
38,36
39,36
39,36
39,37
39,38
39,37
39,36
40,36
40,35
39,35
40,35
40,36
40,35
41,35
41,34
42,34
42,34
41,34
41,35
41,36
41,35
41,36
41,37
40,37
40,36
39,36
40,36
40,37
40,38
40,37
39,37
40,37
41,37
41,37
41,37
40,37
40,36
41,36
42,36
42,37
42,36
42,35
42,34
43,34
43,33
43,32
43,33
42,33
41,33
41,33
41,33
41,32
41,33
41,32
41,33
41,32
41,32
42,32
43,32
42,32
41,32
41,33
40,33
40,33
40,33
40,33
40,33
40,34
41,34
41,35
42,35
41,35
41,34
42,34
41,34
40,34
41,34
41,33
41,32
41,32
41,33
41,32
41,31
42,31
42,32
42,31
42,30
rrdlrdlrrrdlrdrudduurulrdururrldduddlulrddulrrullurrduuuruudllluudududrrlldlldlldrdrlurllruurduurduu
nntnttnthtntnhthntnhtnnnnnnnhhnntnnnnnhnnnnntnnntnttttnhntthntnnnntnntttthtnnntnnnnnnntnnnnnnnnnthtn
