47,11
47,12
47,11
46,11
45,11
46,11
46,12
47,12
48,12
49,12
49,13
49,13
49,13
49,12
49,12
49,13
50,13
49,13
49,12
49,12
49,13
49,14
50,14
50,14
50,13
50,12
50,12
51,12
51,12
51,13
52,13
51,13
50,13
50,14
50,13
50,14
50,13
51,13
52,13
51,13
50,13
50,12
50,12
51,12
51,13
50,13
50,12
50,13
50,12
49,12
48,12
48,11
47,11
47,11
48,11
47,11
47,11
47,10
46,10
46,10
46,10
46,10
46,10
46,10
47,10
46,10
46,10
47,10
48,10
49,10
49,10
49,9
48,9
48,8
47,8
47,9
46,9
46,9
46,9
46,9
47,9
46,9
47,9
47,10
47,9
46,9
46,9
47,9
47,8
47,8
48,8
47,8
48,8
48,9
48,9
49,9
49,10
49,11
49,11
49,10
49,9
dullrdrrrdrlurdrlulddrruudrldrlldudurrlludrdludullulrrlrulldlllrllrrrlululdluulrlrdullrulrlrddrdduuu
hnnnnnhnhhhnhhthhhhhhhhnnnnnnhnnhntntttnnnhnhnnnhthnnnnnnnnnhnnnnhntnnnthtnnnntnnnntnntntttttnnhnnnn
