74,10
73,10
74,10
73,10
73,9
74,9
74,10
73,10
72,10
72,9
72,10
72,9
72,9
72,9
72,9
72,10
72,11
71,11
71,11
71,12
71,13
71,13
71,12
70,12
70,12
70,12
71,12
72,12
71,12
70,12
71,12
72,12
73,12
73,12
74,12
74,12
73,12
73,12
73,12
73,11
72,11
72,10
72,9
71,9
71,9
72,9
73,9
74,9
74,10
74,10
74,11
74,10
74,10
74,11
74,11
73,11
73,10
73,11
73,11
73,12
72,12
73,12
73,11
72,11
73,11
73,11
73,11
73,11
73,12
73,11
73,12
73,13
73,13
73,13
73,14
73,13
73,12
73,13
73,13
72,13
71,13
71,13
70,13
70,12
71,12
71,11
71,11
71,10
70,10
70,9
70,8
69,8
69,7
69,7
69,6
68,6
68,6
68,5
68,4
68,3
68,2
lrlurdllududdrddluddruludrrllrrrdrulrruluulurrrdududdlludrdlrulrudrduddrrduudullulurululuulululluuuu
hhhntnhnnnnnhhnhnnhnnhhnnhnhnhtnnhtnnnnhnnnnnntthnhhntnnnhnnhnhnttnnntnntthnntnthnnhnnnttnttttnntnhn
