71,76
71,75
71,76
70,76
69,76
70,76
69,76
70,76
71,76
71,77
71,78
72,78
72,78
72,77
71,77
72,77
72,78
71,78
71,77
71,78
71,79
71,78
70,78
70,77
70,78
70,77
70,76
69,76
70,76
70,75
70,75
71,75
71,76
71,75
70,75
70,74
70,73
71,73
71,73
71,74
70,74
70,74
70,73
69,73
69,72
68,72
68,72
67,72
67,73
67,74
67,74
67,74
67,73
67,73
67,73
67,74
67,73
67,73
67,73
67,73
66,73
67,73
66,73
66,73
66,74
66,73
67,73
66,73
65,73
66,73
67,73
67,74
66,74
66,74
66,73
65,73
66,73
67,73
67,72
66,72
65,72
65,73
65,73
65,73
64,73
63,73
62,73
63,73
63,73
64,73
64,73
64,74
64,74
64,73
64,74
64,74
64,74
64,74
64,74
64,74
64,74
udllrlrrddrdulrdludduluduulrudrduluurldllululllddddurldurlrlrlldurllrrdlrulrrulldrrlllrdrudludrlddrl
nhhnhthhhnnnhhhtnhnnnnnnnhnnnnnhnnnhhhnnnhntthnnnnnhnhnhtnnhnhtthnhnhhntthnhnnnnnhnnttnhtttttnnnnnnn
